policy,sampling_strategy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,207,400,6.31,0.0,optimal,0,0,6.498590200000081,6.484375
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,197,402,6.08,0.0,optimal,0,0,6.236981499999956,6.265625
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,191,428,5.91,0.0,optimal,0,0,6.221427499999891,6.171875
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,193,399,6.21,0.0,optimal,0,0,6.417126999999937,6.40625
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,189,422,5.86,0.0,optimal,0,0,6.14708110000015,6.140625
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,211,418,6.31,0.0,optimal,0,0,6.633951699999898,6.59375
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,219,434,6.47,0.0,optimal,0,0,6.656502600000067,6.65625
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,217,396,6.29,0.0,optimal,0,0,6.509466699999848,6.4375
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,217,445,6.61,0.0,optimal,0,0,6.839783600000146,6.765625
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,213,398,6.12,0.0,optimal,0,0,6.473113799999965,6.21875
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,205,415,6.07,0.0,optimal,0,0,6.460351400000036,6.265625
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,209,443,6.13,0.0,optimal,0,0,6.422689700000092,6.296875
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,203,428,5.95,0.0,optimal,0,0,6.299874499999987,6.125
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,209,455,6.39,0.0,optimal,0,0,6.6926411000001735,6.59375
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,201,408,6.05,0.0,optimal,0,0,6.2297889999999825,6.203125
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,207,446,5.73,0.0,optimal,0,0,5.9283600999999635,5.875
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,177,400,6.1,0.0,optimal,0,0,6.382661000000098,6.234375
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,175,384,6.2,0.0,optimal,0,0,6.502660099999957,6.4375
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,171,398,6.24,0.0,optimal,0,0,6.469343399999843,6.484375
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,193,396,5.56,0.0,optimal,0,0,5.7022755999998935,5.671875
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,190,407,5.44,0.0,optimal,0,0,5.602942100000064,5.578125
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,185,377,6.19,0.0,optimal,0,0,6.449000799999794,6.390625
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,173,424,6.33,0.0,optimal,0,0,6.486854900000026,6.484375
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,181,403,6.36,0.0,optimal,0,0,6.5217311999999765,6.546875
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,185,395,5.47,0.0,optimal,0,0,5.622761200000014,5.59375
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,186,414,5.5,0.0,optimal,0,0,5.720094100000097,5.703125
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,187,405,6.42,0.0,optimal,0,0,6.528799100000015,6.515625
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,161,356,6.08,0.0,optimal,0,0,6.18855120000012,6.171875
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,187,386,6.33,0.0,optimal,0,0,6.451765099999875,6.484375
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,211,412,5.58,0.0,optimal,0,0,5.794787499999984,5.75
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_14.lp,323,523,7.84,0.0,optimal,0,0,8.080067699999972,8.015625
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_14.lp,329,534,7.78,0.0,optimal,0,0,8.070569500000147,7.953125
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_14.lp,342,542,7.91,0.0,optimal,0,0,8.14253369999983,8.15625
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_14.lp,431,633,9.33,0.0,optimal,0,0,9.768026899999995,9.6875
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_14.lp,371,588,8.33,0.0,optimal,0,0,8.703202500000089,8.625
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_14.lp,331,572,7.75,0.0,optimal,0,0,8.234593399999994,8.171875
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_14.lp,367,627,8.22,0.0,optimal,0,0,8.561325200000056,8.484375
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_14.lp,389,633,8.46,0.0,optimal,0,0,8.741465600000083,8.625
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_14.lp,426,642,9.24,0.0,optimal,0,0,9.681769000000031,9.59375
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_14.lp,385,657,8.59,0.0,optimal,0,0,8.97516799999994,8.90625
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_14.lp,327,578,7.79,0.0,optimal,0,0,8.230394400000023,8.15625
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_14.lp,369,655,8.36,0.0,optimal,0,0,8.695523000000094,8.671875
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_14.lp,371,600,8.08,0.0,optimal,0,0,8.499408700000004,8.375
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_14.lp,378,587,8.7,0.0,optimal,0,0,9.016355900000008,8.875
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_14.lp,383,621,8.57,0.0,optimal,0,0,8.933667600000035,8.859375
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_15.lp,131,305,5.22,0.0,optimal,0,0,5.4698071000000255,5.421875
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_15.lp,139,319,5.25,0.0,optimal,0,0,5.363812800000005,5.359375
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_15.lp,121,287,5.06,0.0,optimal,0,0,5.221978300000046,5.171875
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_15.lp,135,276,5.32,0.0,optimal,0,0,5.442760599999929,5.4375
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_15.lp,141,326,5.4,0.0,optimal,0,0,5.613265700000056,5.578125
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_15.lp,135,318,5.39,0.0,optimal,0,0,5.5515155000000505,5.546875
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_15.lp,145,333,5.3,0.0,optimal,0,0,5.440173400000049,5.40625
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_15.lp,135,343,5.26,0.0,optimal,0,0,5.532234799999969,5.453125
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_15.lp,131,346,5.34,0.0,optimal,0,0,5.519246500000008,5.46875
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_15.lp,131,309,5.31,0.0,optimal,0,0,5.540076900000031,5.53125
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_15.lp,133,274,5.24,0.0,optimal,0,0,5.419891400000097,5.4375
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_15.lp,125,264,5.11,0.0,optimal,0,0,5.175241500000084,5.140625
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_15.lp,119,322,5.18,0.0,optimal,0,0,5.343758600000001,5.34375
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_15.lp,143,354,5.5,0.0,optimal,0,0,5.710715899999968,5.6875
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_15.lp,139,373,5.45,0.0,optimal,0,0,5.678890700000011,5.609375
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_16.lp,1056,1554,17.23,0.0,optimal,0,0,18.02422680000018,17.828125
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_16.lp,903,1353,14.83,0.0,optimal,0,0,15.657099399999879,15.484375
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_16.lp,977,1526,15.96,0.0,optimal,0,0,16.60073620000003,16.5
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_16.lp,963,1418,15.8,0.0,optimal,0,0,16.482533600000124,16.28125
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_16.lp,943,1398,15.26,0.0,optimal,0,0,16.136713299999883,15.828125
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_16.lp,990,1573,16.73,0.0,optimal,0,0,17.36402279999993,17.3125
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_16.lp,989,1402,15.82,0.0,optimal,0,0,16.606610099999898,16.328125
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_16.lp,1110,1598,17.81,0.0,optimal,0,0,18.669241100000136,18.46875
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_16.lp,924,1417,15.15,0.0,optimal,0,0,15.940493500000002,15.71875
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_16.lp,1031,1538,16.38,0.0,optimal,0,0,17.28353819999984,17.0625
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_16.lp,1005,1511,16.27,0.0,optimal,0,0,17.088831100000107,16.859375
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_16.lp,973,1481,16.15,0.0,optimal,0,0,16.822521099999904,16.625
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_16.lp,846,1315,14.49,0.0,optimal,0,0,15.022076900000002,14.953125
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_16.lp,1079,1667,17.31,0.0,optimal,0,0,18.174125199999935,17.96875
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_16.lp,1087,1643,17.25,0.0,optimal,0,0,18.357589699999835,17.984375
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_17.lp,262,545,6.8,0.0,optimal,0,0,7.117293100000097,7.0
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_17.lp,253,454,6.03,0.0,optimal,0,0,6.553111299999955,6.296875
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_17.lp,264,566,6.45,0.0,optimal,0,0,6.937143100000185,6.75
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_17.lp,274,488,6.36,0.0,optimal,0,0,6.928537399999868,6.609375
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_17.lp,273,524,6.69,0.0,optimal,0,0,6.987215300000116,6.9375
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_17.lp,287,489,7.09,0.0,optimal,0,0,7.270764900000131,7.265625
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_17.lp,308,475,6.83,0.0,optimal,0,0,7.093109299999924,7.0625
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_17.lp,291,551,6.97,0.0,optimal,0,0,7.163451300000133,7.09375
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_17.lp,305,525,7.14,0.0,optimal,0,0,7.357151199999862,7.296875
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_17.lp,291,550,6.85,0.0,optimal,0,0,7.139393200000086,7.125
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_17.lp,256,570,6.78,0.0,optimal,0,0,7.0794614000001275,7.015625
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_17.lp,268,510,6.39,0.0,optimal,0,0,6.862394000000222,6.75
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_17.lp,277,553,6.89,0.0,optimal,0,0,7.2193216000000575,7.171875
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_17.lp,281,508,6.76,0.0,optimal,0,0,7.159981799999969,7.09375
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_17.lp,258,511,6.54,0.0,optimal,0,0,6.821347499999774,6.765625
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_18.lp,107,307,4.36,0.0,optimal,0,0,4.493598600000041,4.46875
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_18.lp,99,305,4.2,0.0,optimal,0,0,4.306607100000292,4.3125
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_18.lp,101,292,4.39,0.0,optimal,0,0,4.552868899999794,4.546875
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_18.lp,101,286,4.05,0.0,optimal,0,0,4.197954499999923,4.203125
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_18.lp,94,265,3.95,0.0,optimal,0,0,4.1639884000001075,4.125
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_18.lp,111,290,4.47,0.0,optimal,0,0,4.538461300000108,4.5
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_18.lp,113,289,4.14,0.0,optimal,0,0,4.422070699999949,4.390625
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_18.lp,99,275,4.38,0.0,optimal,0,0,4.539481400000113,4.53125
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_18.lp,119,299,4.21,0.0,optimal,0,0,4.402087599999959,4.359375
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_18.lp,115,306,4.25,0.0,optimal,0,0,4.466650800000025,4.4375
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_18.lp,105,281,4.3,0.0,optimal,0,0,4.433932899999945,4.4375
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_18.lp,105,279,4.19,0.0,optimal,0,0,4.2583262999996805,4.28125
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_18.lp,89,199,4.11,0.0,optimal,0,0,4.28102089999993,4.28125
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_18.lp,117,292,4.2,0.0,optimal,0,0,4.3706725000001825,4.375
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_18.lp,93,285,4.01,0.0,optimal,0,0,4.217432999999801,4.1875
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_19.lp,163,394,6.17,0.0,optimal,0,0,6.4338637000000745,6.375
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_19.lp,255,541,6.92,0.0,optimal,0,0,7.207131699999991,7.125
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_19.lp,163,394,6.22,0.0,optimal,0,0,6.375402000000122,6.328125
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_19.lp,163,363,6.16,0.0,optimal,0,0,6.357686599999852,6.34375
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_19.lp,251,500,6.88,0.0,optimal,0,0,7.207444900000155,7.15625
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_19.lp,173,404,6.33,0.0,optimal,0,0,6.574544600000081,6.5
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_19.lp,314,583,7.5,0.0,optimal,0,0,7.872594500000105,7.8125
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_19.lp,171,399,6.17,0.0,optimal,0,0,6.370450399999754,6.328125
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_19.lp,177,451,6.24,0.0,optimal,0,0,6.609985500000221,6.546875
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_19.lp,369,677,8.27,0.0,optimal,0,0,8.617385500000182,8.546875
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_19.lp,159,350,6.07,0.0,optimal,0,0,6.340763100000004,6.28125
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_19.lp,326,564,7.67,0.0,optimal,0,0,7.9995842000002995,7.921875
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_19.lp,153,364,6.01,0.0,optimal,0,0,6.1294912999996995,6.140625
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_19.lp,163,409,6.17,0.0,optimal,0,0,6.4661081999997805,6.421875
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_19.lp,263,509,7.19,0.0,optimal,0,0,7.394389100000353,7.375
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_20.lp,49,218,4.36,0.0,optimal,0,0,4.44274570000016,4.453125
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_20.lp,45,157,3.67,0.0,optimal,0,0,3.7675576999999976,3.734375
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_20.lp,49,219,4.46,0.0,optimal,0,0,4.533353100000113,4.53125
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_20.lp,55,221,4.54,0.0,optimal,0,0,4.605725500000062,4.609375
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_20.lp,45,213,4.34,0.0,optimal,0,0,4.429228499999681,4.40625
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_20.lp,53,199,4.41,0.0,optimal,0,0,4.483561999999893,4.484375
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_20.lp,53,161,3.78,0.0,optimal,0,0,3.8428853999998864,3.875
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_20.lp,51,220,4.43,0.0,optimal,0,0,4.541988200000105,4.546875
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_20.lp,47,186,4.33,0.0,optimal,0,0,4.506710499999826,4.515625
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_20.lp,57,234,4.48,0.0,optimal,0,0,4.536110000000008,4.546875
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_20.lp,45,214,4.41,0.0,optimal,0,0,4.45662429999993,4.453125
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_20.lp,51,159,3.75,0.0,optimal,0,0,3.805246100000204,3.78125
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_20.lp,49,205,4.42,0.0,optimal,0,0,4.4702815000000555,4.46875
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_20.lp,43,183,4.29,0.0,optimal,0,0,4.4360193000002255,4.4375
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_20.lp,43,209,4.3,0.0,optimal,0,0,4.3938428999999815,4.390625
gcnn:baseline,uniform5,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_1.lp,13307,16019,206.06,0.0,optimal,0,0,215.45856690000028,212.953125
gcnn:baseline,uniform5,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_1.lp,14262,18101,221.66,0.0,optimal,0,0,232.7479303,229.015625
gcnn:baseline,uniform5,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_1.lp,11883,14668,185.91,0.0,optimal,0,0,193.4319685999999,191.578125
gcnn:baseline,uniform5,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_1.lp,13142,15820,202.27,0.0,optimal,0,0,210.78987189999998,209.125
gcnn:baseline,uniform5,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_1.lp,13664,15496,204.85,0.0,optimal,0,0,215.58087569999998,211.9375
gcnn:baseline,depthK,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_1.lp,16358,19973,250.04,0.0,optimal,0,0,260.8465550000001,258.109375
gcnn:baseline,depthK,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_1.lp,14441,17058,216.75,0.0,optimal,0,0,228.0323727,224.5625
gcnn:baseline,depthK,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_1.lp,14091,17414,215.27,0.0,optimal,0,0,225.45723850000013,223.15625
gcnn:baseline,depthK,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_1.lp,14105,17330,217.86,0.0,optimal,0,0,227.50597770000059,225.046875
gcnn:baseline,depthK,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_1.lp,14736,17743,223.19,0.0,optimal,0,0,233.88985849999972,230.5625
gcnn:baseline,depthK2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_1.lp,13732,16320,210.48,0.0,optimal,0,0,219.50233220000064,217.640625
gcnn:baseline,depthK2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_1.lp,16497,19414,250.46,0.0,optimal,0,0,261.92702370000006,258.46875
gcnn:baseline,depthK2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_1.lp,12588,15628,196.05,0.0,optimal,0,0,204.9698545000001,203.015625
gcnn:baseline,depthK2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_1.lp,14397,18616,226.62,0.0,optimal,0,0,236.2320703000005,234.109375
gcnn:baseline,depthK2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_1.lp,14755,16962,220.39,0.0,optimal,0,0,231.5736920999998,228.03125
gcnn:baseline,uniform5,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_2.lp,14282,16382,217.07,0.0,optimal,0,0,225.9934056000002,224.03125
gcnn:baseline,uniform5,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_2.lp,13351,15387,203.0,0.0,optimal,0,0,212.28638039999987,210.171875
gcnn:baseline,uniform5,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_2.lp,13496,15411,203.17,0.0,optimal,0,0,213.1532985999993,209.734375
gcnn:baseline,uniform5,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_2.lp,14476,17197,220.92,0.0,optimal,0,0,231.02239980000013,228.71875
gcnn:baseline,uniform5,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_2.lp,14442,16557,216.38,0.0,optimal,0,0,226.35122189999947,223.171875
gcnn:baseline,depthK,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_2.lp,15836,18346,239.48,0.0,optimal,0,0,250.1931340000001,247.515625
gcnn:baseline,depthK,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_2.lp,16813,19843,250.96,0.0,optimal,0,0,262.4524647999997,259.40625
gcnn:baseline,depthK,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_2.lp,16454,18755,244.16,0.0,optimal,0,0,255.65376659999947,251.671875
gcnn:baseline,depthK,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_2.lp,15637,18392,240.52,0.0,optimal,0,0,251.88147310000022,248.96875
gcnn:baseline,depthK,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_2.lp,15846,17448,234.53,0.0,optimal,0,0,246.54177100000015,242.609375
gcnn:baseline,depthK2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_2.lp,14339,16600,217.83,0.0,optimal,0,0,227.4986574000004,225.359375
gcnn:baseline,depthK2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_2.lp,16127,18817,244.06,0.0,optimal,0,0,254.4986358999995,252.109375
gcnn:baseline,depthK2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_2.lp,13173,15367,202.17,0.0,optimal,0,0,212.07864339999833,209.171875
gcnn:baseline,depthK2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_2.lp,14897,16792,224.41,0.0,optimal,0,0,234.8531010000006,232.109375
gcnn:baseline,depthK2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_2.lp,14586,16114,216.78,0.0,optimal,0,0,227.28027120000115,223.703125
