policy,sampling_strategy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,depthK2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,17465,19977,251.22,0.0,optimal,0,0,264.53943040000013,260.75
gcnn:baseline,depthK2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,14583,18216,217.21,0.0,optimal,0,0,228.2305309000003,225.390625
gcnn:baseline,depthK_adaptive,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,17011,19600,246.27,0.0,optimal,0,0,259.28161,256.171875
gcnn:baseline,depthK_adaptive,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,14421,17410,211.32,0.0,optimal,0,0,222.2874240000001,219.3125
gcnn:baseline,depthK_adaptive,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,15488,18483,226.72,0.0,optimal,0,0,238.66816289999952,236.125
gcnn:baseline,depthK_adaptive,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,15494,18302,228.68,0.0,optimal,0,0,240.24672270000156,237.234375
gcnn:baseline,depthK_adaptive,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,14082,17110,209.76,0.0,optimal,0,0,221.45305969999936,218.09375
gcnn:baseline,depthK_adaptive2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,15526,18110,221.23,0.0,optimal,0,0,235.6470107999994,230.703125
gcnn:baseline,depthK_adaptive2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,16579,19361,241.28,0.0,optimal,0,0,253.7335506999989,250.84375
gcnn:baseline,depthK_adaptive2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,12297,14552,180.94,0.0,optimal,0,0,191.13456450000012,188.21875
gcnn:baseline,depthK_adaptive2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,11297,13066,163.6,0.0,optimal,0,0,174.57962299999963,170.484375
gcnn:baseline,depthK_adaptive2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,13857,15893,201.13,0.0,optimal,0,0,213.11363259999962,209.21875
gcnn:baseline,uniform5,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,901,1262,16.96,0.0,optimal,0,0,17.868236300000717,17.703125
gcnn:baseline,uniform5,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,861,1292,16.58,0.0,optimal,0,0,17.445916399999987,17.203125
gcnn:baseline,uniform5,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,767,1156,15.41,0.0,optimal,0,0,16.15149179999935,16.046875
gcnn:baseline,uniform5,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,743,1069,15.21,0.0,optimal,0,0,15.765394600000946,15.671875
gcnn:baseline,uniform5,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,905,1318,16.75,0.0,optimal,0,0,17.71540289999939,17.5
gcnn:baseline,depthK,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,825,1218,16.2,0.0,optimal,0,0,16.89042849999896,16.796875
gcnn:baseline,depthK,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,1051,1476,19.22,0.0,optimal,0,0,20.2178784000007,20.015625
gcnn:baseline,depthK,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,1115,1562,19.78,0.0,optimal,0,0,20.91231599999992,20.671875
gcnn:baseline,depthK,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,855,1264,16.58,0.0,optimal,0,0,17.415216199999122,17.234375
gcnn:baseline,depthK,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,763,1132,15.2,0.0,optimal,0,0,15.974185999999463,15.8125
gcnn:baseline,depthK2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,903,1317,16.93,0.0,optimal,0,0,17.723951300000408,17.578125
gcnn:baseline,depthK2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,1049,1519,19.25,0.0,optimal,0,0,20.417417399999977,20.125
gcnn:baseline,depthK2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,999,1429,18.08,0.0,optimal,0,0,19.136068600000726,18.921875
gcnn:baseline,depthK2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,1059,1530,19.17,0.0,optimal,0,0,20.101429299998927,20.015625
gcnn:baseline,depthK2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,975,1355,17.78,0.0,optimal,0,0,18.63380700000016,18.5
gcnn:baseline,depthK_adaptive,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,833,1148,16.28,0.0,optimal,0,0,16.888550400000895,16.78125
